33.972814	-118.17385
33.906914	-118.08339
34.007063	-118.25868
33.202463	-117.36077
34.254751	-118.42406
33.944264	-118.1949
33.914614	-118.35092
33.865916	-118.18362
37.991571	-121.80207
33.724167	-117.90623
33.751418	-117.99392
33.953814	-118.29158
34.029561	-117.93975
34.088911	-117.45213
34.307877	-118.42904
33.818165	-117.97304
36.922902	-121.77224
34.21707	-119.1769
38.017917	-121.90502
33.978404	-118.21773
34.166933	-119.16113
38.269582	-122.03701
34.087108	-117.96966
34.109511	-117.37617
37.65778	-121.73011
34.015963	-117.68737
37.74873	-122.41545
32.914346	-117.14116
32.638654	-117.06686
32.741256	-117.0951
34.07851	-118.26596
37.720931	-122.44241
33.888165	-118.1276
37.633732	-122.06101
38.477508	-121.44561
33.91355	-117.46052
32.608799	-117.0607
33.747067	-117.90433
33.924642	-118.20186
37.728417	-121.42399
34.045584	-117.75305
32.574398	-117.05633
33.835665	-117.90807
34.399992	-117.33999
34.023662	-118.15581
34.200104	-118.54099
34.048411	-118.34015
34.07711	-118.30755
38.549256	-121.73655
34.56548	-118.08549
33.934513	-117.95159
33.975267	-117.72305
32.706954	-117.0542
37.592184	-122.04577
37.562218	-121.99433
34.223753	-118.44322
36.055121	-119.01595
34.265003	-118.77177
34.114558	-118.19233
38.337243	-122.30027
33.998751	-117.44695
37.378341	-122.02398
34.489466	-117.35321
37.682583	-122.48209
38.34401	-121.95333
33.989013	-118.08912
33.781011	-118.19197
37.436451	-121.89438
34.070659	-118.01383
34.048351	-118.2943
32.670903	-117.09272
33.531938	-117.7025
34.014212	-118.11358
33.647028	-117.91506
33.179587	-117.24461
33.719118	-117.87143
34.066143	-118.08475
32.8201	-116.91234
33.923243	-117.24211
37.652857	-122.4301
33.844814	-117.95381
36.801603	-119.88878
37.369473	-121.82077
37.674431	-122.08883
37.329641	-121.83359
33.866555	-117.59167
37.244426	-121.83246
35.324767	-118.96329
34.424794	-118.44513
37.294648	-120.47474
33.640223	-117.69108
38.628371	-121.32702
33.962714	-118.276
35.340759	-119.06497
33.725167	-118.00509
33.732368	-118.28905
37.769528	-122.25937
36.681161	-121.61538
33.747017	-117.86248
34.03056	-118.39804
34.691946	-117.97756
34.128907	-117.90309
37.284042	-121.82664
34.208142	-118.4011
34.239503	-118.48224
32.7603	-117.07031
34.002063	-118.28737
33.715271	-116.235
33.666269	-117.9693
37.792778	-122.42188
32.721145	-116.99612
37.527237	-121.9679
34.036085	-117.6086
36.201451	-119.34994
34.045161	-118.1865
37.75838	-122.48478
34.002011	-118.43083
33.823765	-118.2668
