25.864773	-80.30069
26.13883	-80.16865
25.606583	-80.34859
25.989119	-80.21318
25.662292	-80.40947
26.023567	-80.23851
30.268572	-81.73987
26.148613	-80.22446
25.734828	-80.3583
25.812625	-80.2369
25.893372	-80.18164
26.279108	-80.11319
25.733204	-80.41197
28.494931	-81.28949
26.272608	-80.25589
25.653431	-80.35999
28.607077	-81.30606
26.251909	-80.21016
25.850124	-80.23773
30.160965	-81.72916
25.938687	-80.3182
28.576028	-81.44369
25.782176	-80.23607
27.911226	-82.24508
26.21606	-80.21776
30.222489	-81.74894
25.990494	-80.27326
26.023634	-80.18922
25.832374	-80.27874
30.348585	-81.49965
25.929571	-80.17839
25.595983	-80.40234
25.94422	-80.2773
28.07506	-82.52355
26.094665	-80.17987
30.531677	-84.16049
30.486061	-84.31528
27.911201	-82.2948
28.142694	-82.46629
28.656375	-81.21026
25.777977	-80.29718
25.739011	-80.30685
28.006247	-82.50632
28.543248	-81.2456
28.658395	-81.50319
25.887983	-80.33284
28.048595	-82.45171
26.110631	-80.27469
26.183628	-80.22122
25.70028	-80.44721
28.039096	-82.39371
28.30073	-82.69698
26.719596	-80.22077
28.005446	-82.57776
26.601937	-80.17921
26.609226	-80.12874
26.150863	-80.27284
29.284924	-81.10296
28.13926	-80.65077
26.016984	-80.14925
28.489758	-81.40625
26.347711	-80.15648
29.153239	-81.02229
30.354588	-81.69113
26.659344	-80.12704
26.211122	-80.2631
26.522249	-80.15031
28.683408	-81.28151
30.446766	-84.32394
25.902172	-80.30732
25.784276	-80.14126
28.545742	-81.74805
25.786634	-80.36151
28.902426	-81.24515
29.611545	-82.3941
30.449096	-81.65651
25.895557	-80.35509
26.348354	-80.21841
26.65671	-80.25377
25.95872	-80.17941
26.242559	-80.26564
30.074926	-81.87932
25.858573	-80.12973
28.016846	-82.4566
30.192434	-81.60597
25.94267	-80.21276
28.493531	-81.32609
30.296911	-81.52228
27.847802	-82.31799
27.965469	-81.92215
25.766577	-80.23576
26.530144	-80.10461
26.621145	-80.08976
25.699968	-80.40811
28.301788	-81.42159
26.006373	-80.40212
28.583103	-81.48608
27.894622	-81.52824
28.663913	-81.41112
30.527195	-87.21485
28.385906	-81.41182
25.650232	-80.45925
30.333022	-81.586
30.188585	-85.56392
26.113664	-80.22376
28.910383	-81.18764
25.987069	-80.15004
24.567593	-81.7566
28.076744	-82.76116
27.997276	-81.74554
28.025395	-82.77534
25.753927	-80.27034
29.204009	-81.03602
30.294389	-81.6374
30.392888	-81.67933
25.702429	-80.36184
28.012241	-80.67729
26.501582	-81.82841
25.941535	-80.13861
28.52493	-81.43994
25.860373	-80.27174
27.788637	-82.72244
27.488866	-82.62737
27.136003	-80.21686
25.946754	-80.24962
26.185461	-80.17218
26.928035	-80.11803
30.447997	-87.20727
28.619445	-81.42695
26.232009	-80.12211
28.665125	-81.31772
26.582185	-81.95528
30.408807	-87.31919
27.993498	-82.40914
30.284511	-81.47043
26.179495	-80.27183
26.619695	-80.05676
27.201006	-81.87196
27.267649	-82.51663
25.66558	-80.30688
27.485617	-82.58294
27.321313	-82.47648
28.041198	-81.92392
27.549314	-82.55981
30.479002	-87.31996
28.528789	-81.47863
27.291694	-80.29691
27.787904	-82.68039
28.248558	-82.69869
28.564077	-80.81695
25.487988	-80.42692
27.486448	-82.535
27.055013	-82.3973
26.182161	-80.13341
27.438719	-82.57646
26.993876	-82.09821
28.797245	-81.88466
26.524549	-80.06321
28.803979	-81.28761
25.763044	-80.35919
29.116361	-80.98175
27.843052	-82.6449
30.400318	-84.34803
26.112366	-80.37697
30.307439	-81.72044
26.782114	-80.06528
27.891151	-82.50581
28.372441	-82.66603
25.730678	-80.2441
26.0267	-80.29443
28.704874	-81.41711
25.853184	-80.18622
28.077994	-82.44989
25.702929	-80.29642
30.360887	-87.33451
30.28374	-81.58359
28.713173	-81.52359
28.758133	-81.33992
30.441994	-87.25472
30.206922	-81.54604
27.944631	-82.78702
25.753177	-80.23327
26.750991	-80.07296
28.149691	-82.75339
26.191111	-80.10846
26.309757	-80.14548
28.128494	-81.95625
28.546897	-81.30774
27.906088	-82.7553
28.106787	-82.01033
26.711647	-81.865
30.447248	-86.62113
30.554434	-84.25979
28.308979	-81.37594
28.475662	-82.50199
28.591692	-81.24717
25.909039	-80.24945
27.94605	-82.37525
28.051985	-81.72457
27.741306	-82.64349
26.459571	-80.10582
30.500901	-86.45335
30.189934	-81.38213
26.715596	-80.1262
28.930573	-81.93806
25.813808	-80.2058
30.364339	-81.59087
28.574628	-81.52946
26.112924	-80.32097
25.479438	-80.48687
29.021782	-81.33352
30.431283	-84.26903
26.877984	-80.16052
28.081325	-82.72751
28.47123	-80.79887
28.172041	-80.59957
27.312471	-80.34907
26.309657	-80.09541
26.839588	-80.08824
28.068865	-81.80267
28.51483	-81.36054
28.101527	-81.6235
28.015032	-81.95206
27.756505	-82.71764
